id,module,name,path,route,evidence_level,evidence_ref,status,notes
EDGE-0686,cat,service_api,SVC-0018,API-APP-0083,S,static name/path token overlap from AOT catalogs,linked,SVC-0018 -[service_api]-> API-APP-0083; token_overlap:cat
EDGE-0687,cat,service_api,SVC-0018,API-APP-0084,S,static name/path token overlap from AOT catalogs,linked,SVC-0018 -[service_api]-> API-APP-0084; token_overlap:cat
EDGE-0688,cat,service_api,SVC-0018,API-APP-0085,S,static name/path token overlap from AOT catalogs,linked,SVC-0018 -[service_api]-> API-APP-0085; token_overlap:cat
EDGE-0689,cat,service_api,SVC-0018,API-APP-0086,S,static name/path token overlap from AOT catalogs,linked,SVC-0018 -[service_api]-> API-APP-0086; token_overlap:cat
EDGE-0690,cat,service_api,SVC-0018,API-APP-0087,S,static name/path token overlap from AOT catalogs,linked,SVC-0018 -[service_api]-> API-APP-0087; token_overlap:cat
EDGE-0691,cat,service_api,SVC-0018,API-APP-0088,S,static name/path token overlap from AOT catalogs,linked,SVC-0018 -[service_api]-> API-APP-0088; token_overlap:cat
EDGE-0692,cat,service_api,SVC-0018,API-APP-0089,S,static name/path token overlap from AOT catalogs,linked,SVC-0018 -[service_api]-> API-APP-0089; token_overlap:cat
EDGE-0693,cat,service_api,SVC-0018,API-APP-0090,S,static name/path token overlap from AOT catalogs,linked,SVC-0018 -[service_api]-> API-APP-0090; token_overlap:cat
EDGE-0694,cat,service_api,SVC-0018,API-APP-0091,S,static name/path token overlap from AOT catalogs,linked,SVC-0018 -[service_api]-> API-APP-0091; token_overlap:cat
EDGE-0695,cat,service_api,SVC-0018,API-APP-0092,S,static name/path token overlap from AOT catalogs,linked,SVC-0018 -[service_api]-> API-APP-0092; token_overlap:cat
EDGE-0696,cat,service_api,SVC-0018,API-APP-0093,S,static name/path token overlap from AOT catalogs,linked,SVC-0018 -[service_api]-> API-APP-0093; token_overlap:cat
EDGE-0697,cat,service_api,SVC-0018,API-APP-0094,S,static name/path token overlap from AOT catalogs,linked,SVC-0018 -[service_api]-> API-APP-0094; token_overlap:cat
EDGE-0698,cat,service_api,SVC-0018,API-APP-0222,S,static name/path token overlap from AOT catalogs,linked,SVC-0018 -[service_api]-> API-APP-0222; token_overlap:cat
EDGE-0699,cat,service_api,SVC-0018,API-APP-0223,S,static name/path token overlap from AOT catalogs,linked,SVC-0018 -[service_api]-> API-APP-0223; token_overlap:cat
EDGE-0700,cat,service_api,SVC-0018,API-APP-0242,S,static name/path token overlap from AOT catalogs,linked,SVC-0018 -[service_api]-> API-APP-0242; token_overlap:cat
EDGE-0701,cdn,service_api,SVC-0019,API-APP-0095,S,static name/path token overlap from AOT catalogs,linked,SVC-0019 -[service_api]-> API-APP-0095; token_overlap:cdn
EDGE-0702,cdn,service_api,SVC-0019,API-APP-0096,S,static name/path token overlap from AOT catalogs,linked,SVC-0019 -[service_api]-> API-APP-0096; token_overlap:cdn
EDGE-0703,upload,service_api,SVC-0022,API-APP-0235,S,static name/path token overlap from AOT catalogs,linked,SVC-0022 -[service_api]-> API-APP-0235; token_overlap:upload
EDGE-0704,dam,service_api,SVC-0023,API-APP-0110,S,static name/path token overlap from AOT catalogs,linked,SVC-0023 -[service_api]-> API-APP-0110; token_overlap:dam
EDGE-0705,dam,service_api,SVC-0023,API-APP-0111,S,static name/path token overlap from AOT catalogs,linked,SVC-0023 -[service_api]-> API-APP-0111; token_overlap:dam
EDGE-0706,dam,service_api,SVC-0023,API-APP-0112,S,static name/path token overlap from AOT catalogs,linked,SVC-0023 -[service_api]-> API-APP-0112; token_overlap:dam
EDGE-0707,dam,service_api,SVC-0023,API-APP-0113,S,static name/path token overlap from AOT catalogs,linked,SVC-0023 -[service_api]-> API-APP-0113; token_overlap:dam
EDGE-0708,dam,service_api,SVC-0023,API-APP-0114,S,static name/path token overlap from AOT catalogs,linked,SVC-0023 -[service_api]-> API-APP-0114; token_overlap:dam
EDGE-0709,breeding,service_api,SVC-0025,API-APP-0014,S,static name/path token overlap from AOT catalogs,linked,SVC-0025 -[service_api]-> API-APP-0014; token_overlap:breeding
EDGE-0710,breeding,service_api,SVC-0025,API-APP-0038,S,static name/path token overlap from AOT catalogs,linked,SVC-0025 -[service_api]-> API-APP-0038; token_overlap:breeding
EDGE-0711,breeding,service_api,SVC-0025,API-APP-0039,S,static name/path token overlap from AOT catalogs,linked,SVC-0025 -[service_api]-> API-APP-0039; token_overlap:breeding
EDGE-0712,breeding,service_api,SVC-0025,API-APP-0040,S,static name/path token overlap from AOT catalogs,linked,SVC-0025 -[service_api]-> API-APP-0040; token_overlap:breeding
EDGE-0713,breeding,service_api,SVC-0025,API-APP-0041,S,static name/path token overlap from AOT catalogs,linked,SVC-0025 -[service_api]-> API-APP-0041; token_overlap:breeding
EDGE-0714,breeding,service_api,SVC-0025,API-APP-0042,S,static name/path token overlap from AOT catalogs,linked,SVC-0025 -[service_api]-> API-APP-0042; token_overlap:breeding
EDGE-0715,breeding,service_api,SVC-0025,API-APP-0061,S,static name/path token overlap from AOT catalogs,linked,SVC-0025 -[service_api]-> API-APP-0061; token_overlap:breeding
EDGE-0716,breeding,service_api,SVC-0025,API-APP-0124,S,static name/path token overlap from AOT catalogs,linked,SVC-0025 -[service_api]-> API-APP-0124; token_overlap:breeding
EDGE-0717,breeding,service_api,SVC-0025,API-APP-0125,S,static name/path token overlap from AOT catalogs,linked,SVC-0025 -[service_api]-> API-APP-0125; token_overlap:breeding
EDGE-0718,breeding,service_api,SVC-0025,API-APP-0126,S,static name/path token overlap from AOT catalogs,linked,SVC-0025 -[service_api]-> API-APP-0126; token_overlap:breeding
EDGE-0719,breeding,service_api,SVC-0025,API-APP-0135,S,static name/path token overlap from AOT catalogs,linked,SVC-0025 -[service_api]-> API-APP-0135; token_overlap:breeding
EDGE-0720,record,service_api,SVC-0026,API-APP-0071,S,static name/path token overlap from AOT catalogs,linked,SVC-0026 -[service_api]-> API-APP-0071; token_overlap:record
EDGE-0721,record,service_api,SVC-0026,API-APP-0072,S,static name/path token overlap from AOT catalogs,linked,SVC-0026 -[service_api]-> API-APP-0072; token_overlap:record
EDGE-0722,record,service_api,SVC-0026,API-APP-0073,S,static name/path token overlap from AOT catalogs,linked,SVC-0026 -[service_api]-> API-APP-0073; token_overlap:record
EDGE-0723,record,service_api,SVC-0026,API-APP-0074,S,static name/path token overlap from AOT catalogs,linked,SVC-0026 -[service_api]-> API-APP-0074; token_overlap:record
EDGE-0724,event,service_api,SVC-0026,API-APP-0097,S,static name/path token overlap from AOT catalogs,linked,SVC-0026 -[service_api]-> API-APP-0097; token_overlap:event
EDGE-0725,event,service_api,SVC-0026,API-APP-0098,S,static name/path token overlap from AOT catalogs,linked,SVC-0026 -[service_api]-> API-APP-0098; token_overlap:event
EDGE-0726,event,service_api,SVC-0026,API-APP-0099,S,static name/path token overlap from AOT catalogs,linked,SVC-0026 -[service_api]-> API-APP-0099; token_overlap:event
EDGE-0727,event,service_api,SVC-0026,API-APP-0100,S,static name/path token overlap from AOT catalogs,linked,SVC-0026 -[service_api]-> API-APP-0100; token_overlap:event
EDGE-0728,event,service_api,SVC-0026,API-APP-0101,S,static name/path token overlap from AOT catalogs,linked,SVC-0026 -[service_api]-> API-APP-0101; token_overlap:event
EDGE-0729,event,service_api,SVC-0026,API-APP-0102,S,static name/path token overlap from AOT catalogs,linked,SVC-0026 -[service_api]-> API-APP-0102; token_overlap:event
EDGE-0730,event,service_api,SVC-0026,API-APP-0169,S,static name/path token overlap from AOT catalogs,linked,SVC-0026 -[service_api]-> API-APP-0169; token_overlap:event
EDGE-0731,record,service_api,SVC-0026,API-APP-0249,S,static name/path token overlap from AOT catalogs,linked,SVC-0026 -[service_api]-> API-APP-0249; token_overlap:record
EDGE-0732,record,service_api,SVC-0026,API-APP-0250,S,static name/path token overlap from AOT catalogs,linked,SVC-0026 -[service_api]-> API-APP-0250; token_overlap:record
EDGE-0733,event,service_api,SVC-0027,API-APP-0097,S,static name/path token overlap from AOT catalogs,linked,SVC-0027 -[service_api]-> API-APP-0097; token_overlap:event
EDGE-0734,event,service_api,SVC-0027,API-APP-0098,S,static name/path token overlap from AOT catalogs,linked,SVC-0027 -[service_api]-> API-APP-0098; token_overlap:event
EDGE-0735,event,service_api,SVC-0027,API-APP-0099,S,static name/path token overlap from AOT catalogs,linked,SVC-0027 -[service_api]-> API-APP-0099; token_overlap:event
EDGE-0736,event,service_api,SVC-0027,API-APP-0100,S,static name/path token overlap from AOT catalogs,linked,SVC-0027 -[service_api]-> API-APP-0100; token_overlap:event
EDGE-0737,event,service_api,SVC-0027,API-APP-0101,S,static name/path token overlap from AOT catalogs,linked,SVC-0027 -[service_api]-> API-APP-0101; token_overlap:event
EDGE-0738,event,service_api,SVC-0027,API-APP-0102,S,static name/path token overlap from AOT catalogs,linked,SVC-0027 -[service_api]-> API-APP-0102; token_overlap:event
EDGE-0739,event,service_api,SVC-0027,API-APP-0169,S,static name/path token overlap from AOT catalogs,linked,SVC-0027 -[service_api]-> API-APP-0169; token_overlap:event
EDGE-0740,feedback,service_api,SVC-0028,API-APP-0131,S,static name/path token overlap from AOT catalogs,linked,SVC-0028 -[service_api]-> API-APP-0131; token_overlap:feedback
EDGE-0741,genetic,service_api,SVC-0030,API-APP-0134,S,static name/path token overlap from AOT catalogs,linked,SVC-0030 -[service_api]-> API-APP-0134; token_overlap:genetic
EDGE-0742,genetic,service_api,SVC-0030,API-APP-0135,S,static name/path token overlap from AOT catalogs,linked,SVC-0030 -[service_api]-> API-APP-0135; token_overlap:genetic
EDGE-0743,genetic,service_api,SVC-0030,API-APP-0136,S,static name/path token overlap from AOT catalogs,linked,SVC-0030 -[service_api]-> API-APP-0136; token_overlap:genetic
EDGE-0744,genetic,service_api,SVC-0030,API-APP-0137,S,static name/path token overlap from AOT catalogs,linked,SVC-0030 -[service_api]-> API-APP-0137; token_overlap:genetic
EDGE-0745,genetic,service_api,SVC-0030,API-APP-0138,S,static name/path token overlap from AOT catalogs,linked,SVC-0030 -[service_api]-> API-APP-0138; token_overlap:genetic
EDGE-0746,genetic,service_api,SVC-0030,API-APP-0139,S,static name/path token overlap from AOT catalogs,linked,SVC-0030 -[service_api]-> API-APP-0139; token_overlap:genetic
EDGE-0747,goods,service_api,SVC-0031,API-APP-0140,S,static name/path token overlap from AOT catalogs,linked,SVC-0031 -[service_api]-> API-APP-0140; token_overlap:goods
EDGE-0748,grooming,service_api,SVC-0032,API-APP-0142,S,static name/path token overlap from AOT catalogs,linked,SVC-0032 -[service_api]-> API-APP-0142; token_overlap:grooming
EDGE-0749,grooming,service_api,SVC-0032,API-APP-0143,S,static name/path token overlap from AOT catalogs,linked,SVC-0032 -[service_api]-> API-APP-0143; token_overlap:grooming
EDGE-0750,grooming,service_api,SVC-0032,API-APP-0144,S,static name/path token overlap from AOT catalogs,linked,SVC-0032 -[service_api]-> API-APP-0144; token_overlap:grooming
EDGE-0751,grooming,service_api,SVC-0032,API-APP-0145,S,static name/path token overlap from AOT catalogs,linked,SVC-0032 -[service_api]-> API-APP-0145; token_overlap:grooming
EDGE-0752,grooming,service_api,SVC-0032,API-APP-0146,S,static name/path token overlap from AOT catalogs,linked,SVC-0032 -[service_api]-> API-APP-0146; token_overlap:grooming
EDGE-0753,health,service_api,SVC-0033,API-APP-0048,S,static name/path token overlap from AOT catalogs,linked,SVC-0033 -[service_api]-> API-APP-0048; token_overlap:health
EDGE-0754,health,service_api,SVC-0033,API-APP-0049,S,static name/path token overlap from AOT catalogs,linked,SVC-0033 -[service_api]-> API-APP-0049; token_overlap:health
EDGE-0755,record,service_api,SVC-0033,API-APP-0071,S,static name/path token overlap from AOT catalogs,linked,SVC-0033 -[service_api]-> API-APP-0071; token_overlap:record
EDGE-0756,record,service_api,SVC-0033,API-APP-0072,S,static name/path token overlap from AOT catalogs,linked,SVC-0033 -[service_api]-> API-APP-0072; token_overlap:record
EDGE-0757,record,service_api,SVC-0033,API-APP-0073,S,static name/path token overlap from AOT catalogs,linked,SVC-0033 -[service_api]-> API-APP-0073; token_overlap:record
EDGE-0758,record,service_api,SVC-0033,API-APP-0074,S,static name/path token overlap from AOT catalogs,linked,SVC-0033 -[service_api]-> API-APP-0074; token_overlap:record
EDGE-0759,record,service_api,SVC-0033,API-APP-0249,S,static name/path token overlap from AOT catalogs,linked,SVC-0033 -[service_api]-> API-APP-0249; token_overlap:record
EDGE-0760,record,service_api,SVC-0033,API-APP-0250,S,static name/path token overlap from AOT catalogs,linked,SVC-0033 -[service_api]-> API-APP-0250; token_overlap:record
EDGE-0761,upload,service_api,SVC-0034,API-APP-0235,S,static name/path token overlap from AOT catalogs,linked,SVC-0034 -[service_api]-> API-APP-0235; token_overlap:upload
EDGE-0762,intro_splash,service_api,SVC-0035,API-APP-0159,S,static name/path token overlap from AOT catalogs,linked,SVC-0035 -[service_api]-> API-APP-0159; token_overlap:intro_splash
EDGE-0763,marketing,service_api,SVC-0038,API-APP-0147,S,static name/path token overlap from AOT catalogs,linked,SVC-0038 -[service_api]-> API-APP-0147; token_overlap:marketing
EDGE-0764,marketing,service_api,SVC-0038,API-APP-0148,S,static name/path token overlap from AOT catalogs,linked,SVC-0038 -[service_api]-> API-APP-0148; token_overlap:marketing
EDGE-0765,marketing,service_api,SVC-0038,API-APP-0149,S,static name/path token overlap from AOT catalogs,linked,SVC-0038 -[service_api]-> API-APP-0149; token_overlap:marketing
EDGE-0766,marketing,service_api,SVC-0038,API-APP-0150,S,static name/path token overlap from AOT catalogs,linked,SVC-0038 -[service_api]-> API-APP-0150; token_overlap:marketing
EDGE-0767,member,service_api,SVC-0039,API-APP-0151,S,static name/path token overlap from AOT catalogs,linked,SVC-0039 -[service_api]-> API-APP-0151; token_overlap:member
EDGE-0768,member,service_api,SVC-0039,API-APP-0152,S,static name/path token overlap from AOT catalogs,linked,SVC-0039 -[service_api]-> API-APP-0152; token_overlap:member
EDGE-0769,member,service_api,SVC-0039,API-APP-0153,S,static name/path token overlap from AOT catalogs,linked,SVC-0039 -[service_api]-> API-APP-0153; token_overlap:member
EDGE-0770,member,service_api,SVC-0039,API-APP-0201,S,static name/path token overlap from AOT catalogs,linked,SVC-0039 -[service_api]-> API-APP-0201; token_overlap:member
EDGE-0771,member,service_api,SVC-0039,API-APP-0202,S,static name/path token overlap from AOT catalogs,linked,SVC-0039 -[service_api]-> API-APP-0202; token_overlap:member
EDGE-0772,merchant,service_api,SVC-0040,API-APP-0154,S,static name/path token overlap from AOT catalogs,linked,SVC-0040 -[service_api]-> API-APP-0154; token_overlap:merchant
EDGE-0773,merchant,service_api,SVC-0040,API-APP-0155,S,static name/path token overlap from AOT catalogs,linked,SVC-0040 -[service_api]-> API-APP-0155; token_overlap:merchant
EDGE-0774,merchant,service_api,SVC-0040,API-APP-0156,S,static name/path token overlap from AOT catalogs,linked,SVC-0040 -[service_api]-> API-APP-0156; token_overlap:merchant
EDGE-0775,merchant,service_api,SVC-0040,API-APP-0157,S,static name/path token overlap from AOT catalogs,linked,SVC-0040 -[service_api]-> API-APP-0157; token_overlap:merchant
EDGE-0776,merchant,service_api,SVC-0040,API-APP-0158,S,static name/path token overlap from AOT catalogs,linked,SVC-0040 -[service_api]-> API-APP-0158; token_overlap:merchant
EDGE-0777,merchant,service_api,SVC-0040,API-APP-0159,S,static name/path token overlap from AOT catalogs,linked,SVC-0040 -[service_api]-> API-APP-0159; token_overlap:merchant
EDGE-0778,merchant,service_api,SVC-0040,API-APP-0160,S,static name/path token overlap from AOT catalogs,linked,SVC-0040 -[service_api]-> API-APP-0160; token_overlap:merchant
EDGE-0779,merchant,service_api,SVC-0040,API-APP-0204,S,static name/path token overlap from AOT catalogs,linked,SVC-0040 -[service_api]-> API-APP-0204; token_overlap:merchant
EDGE-0780,mini,service_api,SVC-0041,API-APP-0228,S,static name/path token overlap from AOT catalogs,linked,SVC-0041 -[service_api]-> API-APP-0228; token_overlap:mini
EDGE-0781,mini,service_api,SVC-0041,API-APP-0229,S,static name/path token overlap from AOT catalogs,linked,SVC-0041 -[service_api]-> API-APP-0229; token_overlap:mini
EDGE-0782,mini,service_api,SVC-0041,API-APP-0230,S,static name/path token overlap from AOT catalogs,linked,SVC-0041 -[service_api]-> API-APP-0230; token_overlap:mini
EDGE-0783,mini,service_api,SVC-0041,API-APP-0231,S,static name/path token overlap from AOT catalogs,linked,SVC-0041 -[service_api]-> API-APP-0231; token_overlap:mini
EDGE-0784,mini,service_api,SVC-0041,API-APP-0232,S,static name/path token overlap from AOT catalogs,linked,SVC-0041 -[service_api]-> API-APP-0232; token_overlap:mini
EDGE-0785,"mini,qrcode",service_api,SVC-0041,API-APP-0233,S,static name/path token overlap from AOT catalogs,linked,"SVC-0041 -[service_api]-> API-APP-0233; token_overlap:mini,qrcode"
EDGE-0786,mini,service_api,SVC-0041,API-APP-0234,S,static name/path token overlap from AOT catalogs,linked,SVC-0041 -[service_api]-> API-APP-0234; token_overlap:mini
EDGE-0787,mini,service_api,SVC-0041,API-APP-0235,S,static name/path token overlap from AOT catalogs,linked,SVC-0041 -[service_api]-> API-APP-0235; token_overlap:mini
EDGE-0788,mini,service_api,SVC-0041,API-APP-0236,S,static name/path token overlap from AOT catalogs,linked,SVC-0041 -[service_api]-> API-APP-0236; token_overlap:mini
EDGE-0789,operation,service_api,SVC-0042,API-APP-0161,S,static name/path token overlap from AOT catalogs,linked,SVC-0042 -[service_api]-> API-APP-0161; token_overlap:operation
EDGE-0790,overview,service_api,SVC-0043,API-APP-0017,S,static name/path token overlap from AOT catalogs,linked,SVC-0043 -[service_api]-> API-APP-0017; token_overlap:overview
