id,module,name,path,route,evidence_level,evidence_ref,status,notes
API-N-0272,admin/public,web-admin-named-request,web-only,/api/admin/public/pet/transfer/:code/info,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0145; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=audit_info,cdn_traffic_info,door_info,knife_info,member_info,membership_info,merchant_info,mini_program_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0273,admin/public,app-only,app-only,/api/admin/public/referral/,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0171; method=∅; method_source=∅; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0274,admin/queues,web-admin-named-request,shared,/api/admin/queues,S,merged app+web baselines,normalized|shared|P1|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0172,API-WEB-0146; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=queue_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0275,admin/queues,web-admin-named-request,shared,/api/admin/queues/add,S,merged app+web baselines,normalized|shared|P1|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0173,API-WEB-0147; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=queue_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0276,admin/queues,web-admin-named-request,web-only,/api/admin/queues/delete/:id,W,merged app+web baselines,normalized|web-only|P1|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0148; method=delete; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=queue_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0277,admin/queues,web-admin-named-request,web-only,/api/admin/queues/detail/:id,W,merged app+web baselines,normalized|web-only|P1|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0149; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=queue_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0278,admin/queues,app-only,app-only,/api/admin/queues/edit/,S,merged app+web baselines,normalized|app-only|P1|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0174; method=∅; method_source=∅; auth=bearer-or-token-header; entities=queue_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0279,admin/queues,web-admin-named-request,shared,/api/admin/queues/rule,S,merged app+web baselines,normalized|shared|P1|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0175,API-WEB-0150; method=get; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=queue_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0280,admin/queues,web-admin-named-request,shared,/api/admin/queues/rule/set,S,merged app+web baselines,normalized|shared|P1|method=web,"sources=shared; evidence_combo=S+W; raw_ids=API-APP-0176,API-WEB-0151; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=queue_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0281,admin/queues,web-admin-named-request,app-only,/api/admin/queues/update/,S,merged app+web baselines,normalized|app-only|P1|method=web,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0177; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=queue_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0282,admin/queues,web-admin-named-request,web-only,/api/admin/queues/update/:id,W,merged app+web baselines,normalized|web-only|P1|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0152; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=queue_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0283,admin/queues,web-admin-named-request,web-only,/api/admin/queues/update/:id/user,W,merged app+web baselines,normalized|web-only|P1|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0153; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=queue_info,user,user_info; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0284,admin/rating-tags,app-only,app-only,/api/admin/rating-tags,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0178,API-APP-0179; method=∅; method_source=∅; auth=bearer-or-token-header; entities=rating_tag,tag; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0285,admin/rating-tags,app-only,app-only,/api/admin/rating-tags/batch-from-templates,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0180; method=∅; method_source=∅; auth=bearer-or-token-header; entities=batch_config_response,rating_tag,tag; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0286,admin/rating-tags,app-only,app-only,/api/admin/rating-tags/custom,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0181; method=∅; method_source=∅; auth=bearer-or-token-header; entities=rating_tag,tag; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0287,admin/rating-tags,app-only,app-only,/api/admin/rating-tags/reorder,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0182; method=∅; method_source=∅; auth=bearer-or-token-header; entities=rating_tag,tag; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0288,admin/receipt,path-heuristic-medium,app-only,/api/admin/receipt/add,I,merged app+web baselines,normalized|app-only|P1|method=inferred,"sources=app-only; evidence_combo=S+I; raw_ids=API-APP-0183; method=post; method_source=path-heuristic-medium; auth=bearer-or-token-header; entities=receipt_template; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0289,admin/receipt,path-heuristic-medium,app-only,/api/admin/receipt/delete/,I,merged app+web baselines,normalized|app-only|P1|method=inferred,"sources=app-only; evidence_combo=S+I; raw_ids=API-APP-0184; method=delete; method_source=path-heuristic-medium; auth=bearer-or-token-header; entities=receipt_template; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0290,admin/receipt,path-heuristic-medium,app-only,/api/admin/receipt/detail/,I,merged app+web baselines,normalized|app-only|P1|method=inferred,"sources=app-only; evidence_combo=S+I; raw_ids=API-APP-0185; method=get; method_source=path-heuristic-medium; auth=bearer-or-token-header; entities=receipt_template; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0291,admin/receipt,app-only,app-only,/api/admin/receipt/edit/,S,merged app+web baselines,normalized|app-only|P1|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0186; method=∅; method_source=∅; auth=bearer-or-token-header; entities=receipt_template; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0292,admin/receipt,path-heuristic-medium,app-only,/api/admin/receipt/list,I,merged app+web baselines,normalized|app-only|P1|method=inferred,"sources=app-only; evidence_combo=S+I; raw_ids=API-APP-0187; method=get; method_source=path-heuristic-medium; auth=bearer-or-token-header; entities=receipt_template; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0293,admin/recharge,web-admin-named-request,web-only,/api/admin/recharge/rules,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0154; method=post; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0294,admin/recharge,web-admin-named-request,web-only,/api/admin/recharge/rules/:id,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0155; method=delete; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0295,admin/referral,path-heuristic-medium,app-only,/api/admin/referral/bind,I,merged app+web baselines,normalized|app-only|P2|method=inferred,"sources=app-only; evidence_combo=S+I; raw_ids=API-APP-0188; method=put; method_source=path-heuristic-medium; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0296,admin/referral,app-only,app-only,/api/admin/referral/code,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0189; method=∅; method_source=∅; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0297,admin/referral,app-only,app-only,/api/admin/referral/records,S,merged app+web baselines,normalized|app-only|P2|method=unknown,"sources=app-only; evidence_combo=S; raw_ids=API-APP-0190; method=∅; method_source=∅; auth=bearer-or-token-header; entities=health_records; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
API-N-0298,admin/register,web-admin-named-request,web-only,/api/admin/register,W,merged app+web baselines,normalized|web-only|P2|method=web,"sources=web-only; evidence_combo=W; raw_ids=API-WEB-0156; method=put; method_source=web-admin-named-request; auth=bearer-or-token-header; entities=-; services=accounting_api_service,agent_api_service,ai_api_service,analytics_api_service,api_service,app_tool_badge_api_service,article_api_service,auth_api_service"
